,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
536169,640,6,2014-03-08,815,1,0,0,0
431331,612,2,2014-06-10,351,1,0,0,1
539314,440,3,2014-03-05,674,1,1,0,0
788154,635,4,2013-07-25,480,1,0,0,1
573908,469,7,2014-02-02,0,0,0,0,0
588367,433,1,2014-01-20,751,1,1,0,0
363833,354,7,2014-08-17,0,0,0,0,0
699220,901,7,2013-10-13,0,0,0,0,0
234586,437,5,2015-01-02,1000,1,0,0,1
694793,934,4,2013-10-17,614,1,0,0,0
821051,82,2,2013-06-25,742,1,0,0,0
756172,988,5,2013-08-23,616,1,0,0,0
619961,807,1,2013-12-23,1561,1,0,0,1
509070,301,2,2014-04-01,671,1,1,0,0
734995,996,3,2013-09-11,0,0,1,0,0
158743,414,3,2015-03-11,367,1,0,0,0
684474,650,6,2013-10-26,667,1,0,0,0
26054,410,3,2015-07-08,694,1,0,0,1
640383,44,3,2013-12-04,727,1,1,0,0
68485,471,7,2015-05-31,0,0,0,0,0
441200,446,7,2014-06-01,0,0,0,0,0
23732,318,5,2015-07-10,701,1,0,0,0
622925,426,5,2013-12-20,810,1,1,0,0
742729,925,3,2013-09-04,1162,1,0,0,1
439506,982,2,2014-06-03,758,1,1,0,0
80264,1100,4,2015-05-21,727,1,1,0,0
786104,815,6,2013-07-27,857,1,0,0,0
707582,343,6,2013-10-05,570,1,0,0,0
530873,919,4,2014-03-13,679,1,0,0,0
200509,925,1,2015-02-02,1066,1,1,0,0
356090,35,1,2014-08-25,654,1,0,0,0
152769,15,1,2015-03-16,856,1,1,0,0
771057,263,5,2013-08-09,252,1,0,0,1
674482,693,1,2013-11-04,871,1,1,0,0
778162,678,6,2013-08-03,716,1,0,0,0
662556,1032,5,2013-11-15,1012,1,0,0,0
738467,8,6,2013-09-07,307,1,0,0,0
832785,666,6,2013-06-15,628,1,0,0,0
601880,566,3,2014-01-08,528,1,1,0,0
306516,12,5,2014-10-17,719,1,0,0,1
109820,551,5,2015-04-24,786,1,0,0,0
4807,348,1,2015-07-27,899,1,1,0,0
267487,309,5,2014-11-28,686,1,1,0,0
490610,796,5,2014-04-18,0,0,1,b,1
143160,441,3,2015-03-25,596,1,0,0,0
792772,793,7,2013-07-21,0,0,0,0,0
61702,378,6,2015-06-06,1059,1,0,0,0
110699,315,4,2015-04-23,427,1,0,0,0
805613,254,2,2013-07-09,184,1,0,0,1
138374,115,7,2015-03-29,0,0,0,0,0
60405,196,7,2015-06-07,0,0,0,0,0
703897,3,2,2013-10-08,885,1,1,0,0
640552,213,3,2013-12-04,733,1,1,0,0
93747,88,5,2015-05-08,704,1,1,0,0
574236,797,7,2014-02-02,0,0,0,0,0
114762,1033,1,2015-04-20,1280,1,0,0,0
482821,812,5,2014-04-25,659,1,0,0,1
738752,293,6,2013-09-07,571,1,0,0,0
837725,31,1,2013-06-10,538,1,0,0,0
147581,402,6,2015-03-21,715,1,0,0,0
674737,948,1,2013-11-04,1755,1,1,0,0
723414,565,6,2013-09-21,660,1,0,0,0
560212,153,5,2014-02-14,645,1,0,0,0
601653,339,3,2014-01-08,607,1,1,0,0
859219,340,3,2013-05-22,571,1,0,0,0
117951,877,5,2015-04-17,774,1,1,0,1
190787,123,2,2015-02-10,866,1,0,0,1
859921,1042,3,2013-05-22,489,1,0,0,0
776744,375,7,2013-08-04,0,0,0,0,0
607213,324,5,2014-01-03,680,1,0,0,1
771541,747,5,2013-08-09,673,1,0,0,1
623637,23,4,2013-12-19,771,1,1,0,0
19015,61,2,2015-07-14,677,1,1,0,0
768520,1071,1,2013-08-12,981,1,1,0,0
608065,61,4,2014-01-02,623,1,0,0,1
426314,55,6,2014-06-14,346,1,0,0,0
573563,124,7,2014-02-02,0,0,0,0,0
728007,698,2,2013-09-17,1643,1,0,0,0
794360,151,5,2013-07-19,748,1,1,0,1
66736,952,2,2015-06-02,483,1,1,0,1
802173,159,5,2013-07-12,693,1,0,0,0
622531,32,5,2013-12-20,659,1,1,0,0
370631,656,7,2014-08-10,0,0,0,0,1
76999,65,6,2015-05-23,255,1,0,0,0
472388,414,7,2014-05-04,0,0,0,0,0
815035,756,1,2013-07-01,2529,1,1,0,0
605219,560,7,2014-01-05,0,0,0,0,0
147021,957,7,2015-03-22,0,0,0,0,0
628351,277,7,2013-12-15,0,0,0,0,0
22094,910,7,2015-07-12,0,0,0,0,0
844755,371,2,2013-06-04,641,1,1,0,0
631023,719,5,2013-12-13,488,1,0,0,0
484759,520,3,2014-04-23,358,1,0,0,1
73000,526,3,2015-05-27,1441,1,0,0,0
111417,1033,4,2015-04-23,1153,1,0,0,0
826291,862,5,2013-06-21,1189,1,1,0,0
318825,207,6,2014-10-04,1139,1,0,0,0
356443,456,1,2014-08-25,822,1,0,0,0
34481,1032,3,2015-07-01,973,1,1,0,0
862023,914,1,2013-05-20,0,0,0,a,0
243516,714,3,2014-12-24,414,1,0,0,1
548189,395,2,2014-02-25,501,1,0,0,0
248808,331,4,2014-12-18,946,1,1,0,0
195799,675,5,2015-02-06,437,1,1,0,0
298687,722,7,2014-10-26,0,0,0,0,0
684656,832,6,2013-10-26,561,1,0,0,0
670327,998,5,2013-11-08,551,1,1,0,0
329084,173,2,2014-09-23,922,1,0,0,0
226908,564,5,2015-01-09,501,1,1,0,0
432335,501,1,2014-06-09,0,0,0,a,0
57725,861,3,2015-06-10,512,1,0,0,0
90557,243,1,2015-05-11,895,1,0,0,0
616806,997,4,2013-12-26,0,0,0,c,1
279906,616,6,2014-11-15,605,1,0,0,0
416562,338,1,2014-06-23,589,1,0,0,0
17958,119,3,2015-07-15,703,1,1,0,0
714293,364,7,2013-09-29,0,0,0,0,0
686845,791,4,2013-10-24,738,1,1,0,1
462007,68,2,2014-05-13,1031,1,0,0,0
132248,679,6,2015-04-04,1204,1,0,0,0
430809,90,2,2014-06-10,1102,1,0,0,1
102489,1025,5,2015-05-01,0,0,1,a,0
620818,549,7,2013-12-22,0,0,0,0,0
796169,845,4,2013-07-18,384,1,1,0,0
403247,523,7,2014-07-06,0,0,0,0,0
835962,498,3,2013-06-12,844,1,0,0,0
440358,719,1,2014-06-02,548,1,1,0,0
157713,499,4,2015-03-12,681,1,0,0,0
47244,415,5,2015-06-19,607,1,1,0,0
657427,363,2,2013-11-19,957,1,1,0,0
754334,265,6,2013-08-24,268,1,0,0,0
598115,146,6,2014-01-11,668,1,0,0,0
789149,515,3,2013-07-24,605,1,0,0,1
506723,184,4,2014-04-03,668,1,1,0,0
151108,584,3,2015-03-18,405,1,1,0,0
544649,200,5,2014-02-28,1089,1,0,0,0
382947,848,1,2014-07-28,968,1,1,0,0
507484,945,4,2014-04-03,576,1,1,0,0
23934,520,5,2015-07-10,458,1,0,0,0
517745,56,1,2014-03-24,427,1,0,0,0
523906,642,3,2014-03-19,596,1,1,0,0
424558,529,1,2014-06-16,936,1,1,0,0
407283,877,3,2014-07-02,1011,1,1,0,0
617721,797,3,2013-12-25,0,0,0,c,1
167466,217,2,2015-03-03,669,1,1,0,1
499460,726,4,2014-04-10,1006,1,0,0,0
235129,980,5,2015-01-02,589,1,0,0,1
306273,844,6,2014-10-18,217,1,0,0,0
292219,811,7,2014-11-02,0,0,0,0,0
832665,546,6,2013-06-15,1332,1,0,0,0
282692,593,3,2014-11-12,1075,1,1,0,0
22642,343,6,2015-07-11,570,1,0,0,0
210254,635,6,2015-01-24,201,1,0,0,0
417122,898,1,2014-06-23,657,1,0,0,0
101238,889,6,2015-05-02,392,1,0,0,0
318154,511,7,2014-10-05,0,0,0,0,0
177195,1026,1,2015-02-23,887,1,0,0,0
537217,573,5,2014-03-07,362,1,1,0,1
672993,319,2,2013-11-05,1001,1,1,0,0
426448,189,6,2014-06-14,807,1,0,0,0
221852,1083,3,2015-01-14,349,1,1,0,0
305354,863,7,2014-10-19,212,1,0,0,0
152285,646,2,2015-03-17,793,1,1,0,0
216067,873,1,2015-01-19,483,1,0,0,0
801212,313,6,2013-07-13,522,1,0,0,0
43549,65,1,2015-06-22,397,1,0,0,0
140216,842,6,2015-03-28,1241,1,0,0,0
105886,1077,2,2015-04-28,610,1,1,0,0
196474,235,4,2015-02-05,500,1,1,0,0
379342,1006,5,2014-08-01,918,1,1,0,1
154924,1055,7,2015-03-15,0,0,0,0,0
495600,211,7,2014-04-13,0,0,0,0,0
603474,1045,2,2014-01-07,929,1,1,0,0
9520,601,4,2015-07-23,361,1,0,0,0
563882,478,2,2014-02-11,637,1,0,0,0
609926,807,3,2014-01-01,0,0,0,a,1
496274,885,7,2014-04-13,0,0,0,0,0
177039,870,1,2015-02-23,791,1,0,0,0
68268,254,7,2015-05-31,0,0,0,0,0
211375,641,5,2015-01-23,415,1,0,0,0
315712,950,3,2014-10-08,560,1,1,0,0
539254,380,3,2014-03-05,1720,1,1,0,0
195815,691,5,2015-02-06,700,1,1,0,0
657787,723,2,2013-11-19,473,1,1,0,0
767214,880,2,2013-08-13,759,1,1,0,1
792835,856,7,2013-07-21,0,0,0,0,0
650776,402,1,2013-11-25,502,1,0,0,0
750812,88,2,2013-08-27,809,1,1,0,1
169240,876,1,2015-03-02,1428,1,1,0,0
133813,14,4,2015-04-02,874,1,1,0,1
813810,646,2,2013-07-02,767,1,1,0,0
414451,457,3,2014-06-25,386,1,0,0,0
94326,667,5,2015-05-08,871,1,1,0,0
576722,1053,5,2014-01-31,990,1,0,0,1
96033,144,3,2015-05-06,745,1,1,0,0
320202,732,5,2014-10-03,357,1,1,a,0
107742,703,7,2015-04-26,0,0,0,0,0
10096,62,3,2015-07-22,679,1,0,0,1
387110,240,3,2014-07-23,394,1,0,0,1
740172,598,5,2013-09-06,598,1,0,0,1
684704,880,6,2013-10-26,575,1,0,0,0
497878,259,5,2014-04-11,2418,1,0,0,0
452077,173,4,2014-05-22,1067,1,1,0,0
381039,803,3,2014-07-30,494,1,1,0,1
368590,448,2,2014-08-12,646,1,0,0,1
384064,1061,7,2014-07-27,0,0,0,0,0
213351,387,3,2015-01-21,946,1,0,0,0
647677,648,4,2013-11-28,554,1,0,0,0
362717,135,1,2014-08-18,617,1,1,0,1
612526,62,7,2013-12-29,0,0,0,0,0
384074,1073,7,2014-07-27,0,0,0,0,0
121950,416,1,2015-04-13,1776,1,1,0,0
789792,43,2,2013-07-23,567,1,0,0,1
352938,746,5,2014-08-29,549,1,0,0,1
236361,1097,4,2015-01-01,1574,1,0,a,1
189600,51,3,2015-02-11,454,1,0,0,0
36427,748,1,2015-06-29,641,1,1,0,1
102920,341,4,2015-04-30,1123,1,1,0,0
194393,384,6,2015-02-07,607,1,0,0,0
14932,438,6,2015-07-18,399,1,0,0,0
157775,561,4,2015-03-12,560,1,0,0,0
758655,126,2,2013-08-20,456,1,0,0,1
152968,214,1,2015-03-16,860,1,1,0,0
382227,1099,2,2014-07-29,1280,1,1,0,1
171286,692,6,2015-02-28,520,1,0,0,0
289278,647,3,2014-11-05,657,1,1,0,0
730317,778,7,2013-09-15,0,0,0,0,0
749577,1083,4,2013-08-29,313,1,1,0,0
636027,148,7,2013-12-08,0,0,0,0,0
555999,400,2,2014-02-18,1475,1,1,0,1
185740,651,7,2015-02-15,0,0,0,0,0
576465,796,5,2014-01-31,659,1,0,0,0
511020,21,7,2014-03-30,0,0,0,0,0
636883,1004,7,2013-12-08,0,0,0,0,0
302097,325,3,2014-10-22,577,1,1,0,0
508478,824,3,2014-04-02,1073,1,1,0,0
41904,650,3,2015-06-24,549,1,0,0,0
6373,799,7,2015-07-26,0,0,0,0,0
249826,424,3,2014-12-17,863,1,1,0,0
205254,95,3,2015-01-28,805,1,1,0,0
455187,1053,2,2014-05-20,1103,1,1,0,0
799779,1110,1,2013-07-15,726,1,1,0,1
859646,767,3,2013-05-22,497,1,0,0,0
505068,759,6,2014-04-05,578,1,0,0,0
573488,49,7,2014-02-02,0,0,0,0,0
522129,1095,5,2014-03-21,606,1,1,0,0
120700,281,2,2015-04-14,476,1,1,0,1
679480,116,3,2013-10-30,749,1,0,0,0
618252,213,2,2013-12-24,494,1,0,0,1
558468,639,7,2014-02-16,0,0,0,0,0
658986,807,1,2013-11-18,1204,1,1,0,0
712478,779,2,2013-10-01,754,1,0,0,0
322265,959,3,2014-10-01,953,1,1,0,0
672928,254,2,2013-11-05,275,1,1,0,0
735562,448,2,2013-09-10,756,1,1,0,0
662265,741,5,2013-11-15,756,1,0,0,0
262264,769,4,2014-12-04,3613,1,1,0,0
666173,189,1,2013-11-11,767,1,0,0,0
428663,174,4,2014-06-12,386,1,0,0,1
95948,59,3,2015-05-06,609,1,1,0,0
857666,1017,5,2013-05-24,1028,1,0,0,0
9475,556,4,2015-07-23,773,1,0,0,1
562876,587,3,2014-02-12,528,1,0,0,0
403879,167,6,2014-07-05,605,1,0,0,0
516159,700,3,2014-03-26,501,1,0,0,0
752218,379,1,2013-08-26,637,1,1,0,0
63482,1043,5,2015-06-05,1238,1,1,0,0
432419,585,1,2014-06-09,0,0,0,a,0
601486,172,3,2014-01-08,961,1,1,0,0
140651,162,5,2015-03-27,529,1,0,0,0
29604,615,7,2015-07-05,0,0,0,0,0
513328,99,5,2014-03-28,374,1,0,0,0
191963,184,1,2015-02-09,553,1,0,0,0
391021,439,6,2014-07-19,609,1,0,0,0
687529,360,3,2013-10-23,812,1,1,0,0
181632,1003,4,2015-02-19,869,1,1,0,0
294783,517,4,2014-10-30,658,1,0,0,1
499977,128,3,2014-04-09,550,1,0,0,0
517546,972,2,2014-03-25,332,1,0,0,0
405997,455,4,2014-07-03,486,1,1,0,0
774608,469,2,2013-08-06,1309,1,0,0,0
18204,365,3,2015-07-15,609,1,1,0,0
157730,516,4,2015-03-12,739,1,0,0,0
734378,379,3,2013-09-11,491,1,1,0,0
76054,235,7,2015-05-24,0,0,0,0,0
753399,445,7,2013-08-25,0,0,0,0,0
186619,415,6,2015-02-14,619,1,0,0,0
309330,24,2,2014-10-14,705,1,0,0,1
400643,768,3,2014-07-09,1235,1,0,0,0
15962,353,5,2015-07-17,1955,1,1,0,0
137658,514,1,2015-03-30,914,1,1,0,1
533109,925,2,2014-03-11,1150,1,0,0,0
478399,850,2,2014-04-29,737,1,1,0,0
702763,1099,4,2013-10-10,1091,1,1,0,1
491306,377,4,2014-04-17,1219,1,1,0,1
458544,1065,6,2014-05-17,296,1,0,0,0
613476,1012,7,2013-12-29,0,0,0,0,0
363669,160,7,2014-08-17,0,0,0,0,1
13438,59,7,2015-07-19,0,0,0,0,0
41973,719,3,2015-06-24,333,1,0,0,0
125737,858,5,2015-04-10,358,1,0,0,1
342711,813,2,2014-09-09,558,1,0,0,1
189529,1095,4,2015-02-12,542,1,0,0,0
261233,653,5,2014-12-05,714,1,1,0,0
322368,1077,3,2014-10-01,529,1,1,0,0
180518,1004,5,2015-02-20,510,1,1,0,1
144687,853,2,2015-03-24,935,1,0,0,0
36664,985,1,2015-06-29,957,1,1,0,0
226894,550,5,2015-01-09,528,1,1,0,1
852717,528,2,2013-05-28,1036,1,1,0,0
334931,449,3,2014-09-17,1542,1,1,0,0
444240,141,4,2014-05-29,0,0,0,a,0
609369,250,3,2014-01-01,0,0,0,a,1
256299,343,3,2014-12-10,619,1,0,0,0
206447,173,2,2015-01-27,1005,1,1,0,0
121009,590,2,2015-04-14,372,1,1,0,0
251251,1011,2,2014-12-16,1163,1,1,0,0
520003,84,6,2014-03-22,1164,1,0,0,0
106256,332,1,2015-04-27,618,1,1,0,0
750752,28,2,2013-08-27,734,1,1,0,1
34238,789,3,2015-07-01,492,1,1,0,0
53781,262,6,2015-06-13,3224,1,0,0,0
386824,1008,4,2014-07-24,550,1,0,0,1
272678,924,7,2014-11-23,0,0,0,0,0
189733,184,3,2015-02-11,625,1,0,0,0
648163,19,3,2013-11-27,615,1,0,0,0
544798,349,5,2014-02-28,780,1,0,0,0
428143,769,5,2014-06-13,2887,1,0,0,0
308581,252,3,2014-10-15,566,1,0,0,1
773656,632,3,2013-08-07,798,1,0,0,0
833132,1013,6,2013-06-15,249,1,0,0,0
142852,133,3,2015-03-25,613,1,0,0,0
398954,980,5,2014-07-11,493,1,0,0,1
776864,495,7,2013-08-04,0,0,0,0,0
751611,887,2,2013-08-27,621,1,1,0,0
169534,55,7,2015-03-01,0,0,0,0,0
9650,731,4,2015-07-23,728,1,0,0,1
136233,204,2,2015-03-31,506,1,1,0,1
653234,630,6,2013-11-23,336,1,0,0,0
57043,179,3,2015-06-10,930,1,0,0,0
523768,504,3,2014-03-19,965,1,1,0,0
449547,988,7,2014-05-25,0,0,0,0,0
372752,956,5,2014-08-08,482,1,1,0,1
824823,509,6,2013-06-22,392,1,0,0,0
610569,335,2,2013-12-31,1236,1,0,0,1
188021,702,5,2015-02-13,357,1,0,0,0
150719,195,3,2015-03-18,1357,1,1,0,0
479879,100,7,2014-04-27,0,0,0,0,0
273619,930,6,2014-11-22,1367,1,0,0,0
689790,391,1,2013-10-21,894,1,1,0,1
709653,184,4,2013-10-03,0,0,0,a,0
762874,1000,6,2013-08-17,673,1,0,0,0
304647,14,7,2014-10-19,0,0,0,0,0
43778,294,1,2015-06-22,725,1,0,0,0
212041,192,4,2015-01-22,673,1,0,0,0
540222,233,2,2014-03-04,1252,1,1,0,0
53607,88,6,2015-06-13,229,1,0,0,0
190532,983,3,2015-02-11,1004,1,0,0,0
664838,1084,3,2013-11-13,722,1,0,0,0
751862,23,1,2013-08-26,639,1,1,0,0
260156,476,6,2014-12-06,368,1,0,0,0
736330,101,1,2013-09-09,953,1,1,0,0
260027,330,6,2014-12-06,524,1,0,0,0
283942,971,2,2014-11-11,952,1,1,0,0
740022,448,5,2013-09-06,716,1,0,0,0
628176,102,7,2013-12-15,0,0,0,0,0
170661,67,6,2015-02-28,649,1,0,0,0
527361,752,7,2014-03-16,0,0,0,0,0
499526,792,4,2014-04-10,635,1,0,0,0
304957,384,7,2014-10-19,0,0,0,0,0
207094,820,2,2015-01-27,855,1,1,0,0
711794,95,2,2013-10-01,933,1,0,0,0
496456,1067,7,2014-04-13,0,0,0,0,0
510583,699,1,2014-03-31,1218,1,1,0,0
762330,456,6,2013-08-17,681,1,0,0,0
169863,384,7,2015-03-01,0,0,0,0,0
392358,924,5,2014-07-18,416,1,1,0,1
206961,687,2,2015-01-27,828,1,1,0,0
720426,922,2,2013-09-24,664,1,1,0,0
828138,479,3,2013-06-19,1214,1,1,0,0
531940,871,3,2014-03-12,352,1,0,0,0
480414,635,7,2014-04-27,0,0,0,0,0
670255,926,5,2013-11-08,580,1,1,0,0
844084,815,3,2013-06-05,937,1,1,0,0
441367,613,7,2014-06-01,0,0,0,0,0
47010,181,5,2015-06-19,696,1,1,0,0
570779,685,3,2014-02-05,603,1,1,0,0
2541,312,3,2015-07-29,524,1,1,0,1
693844,1100,5,2013-10-18,721,1,0,0,0
529347,508,5,2014-03-14,600,1,0,0,0
731094,440,6,2013-09-14,372,1,0,0,0
735672,558,2,2013-09-10,578,1,1,0,0
398304,211,5,2014-07-11,1489,1,0,0,1
404121,449,6,2014-07-05,1179,1,0,0,0
353150,992,5,2014-08-29,721,1,0,0,0
24324,910,5,2015-07-10,567,1,0,0,0
543347,13,6,2014-03-01,353,1,0,0,0
486049,695,2,2014-04-22,448,1,0,0,1
173507,683,4,2015-02-26,812,1,0,0,0
522012,978,5,2014-03-21,967,1,1,0,0
511740,741,7,2014-03-30,0,0,0,0,0
520299,380,6,2014-03-22,1289,1,0,0,0
646051,137,5,2013-11-29,1133,1,0,0,0
478636,1087,2,2014-04-29,666,1,1,0,0
14452,1073,7,2015-07-19,0,0,0,0,0
203274,345,5,2015-01-30,500,1,1,0,0
716965,806,5,2013-09-27,558,1,1,0,0
811784,850,4,2013-07-04,668,1,1,0,0
187938,619,5,2015-02-13,441,1,0,0,0
495931,542,7,2014-04-13,0,0,0,0,0
651001,627,1,2013-11-25,478,1,0,0,0
43596,112,1,2015-06-22,687,1,0,0,0
705771,762,1,2013-10-07,469,1,1,0,0
845626,127,1,2013-06-03,843,1,1,0,0
359839,47,4,2014-08-21,1118,1,1,0,0
357202,253,7,2014-08-24,0,0,0,0,0
471229,370,1,2014-05-05,724,1,1,0,0
76368,549,7,2015-05-24,0,0,0,0,0
680812,333,2,2013-10-29,1142,1,0,0,0
252045,846,1,2014-12-15,1289,1,1,0,0
341092,1106,4,2014-09-11,560,1,0,0,0
90613,299,1,2015-05-11,778,1,0,0,0
92535,1106,7,2015-05-10,0,0,0,0,0
185975,886,7,2015-02-15,0,0,0,0,0
595759,20,1,2014-01-13,960,1,0,0,0
271817,1006,1,2014-11-24,1081,1,1,0,0
635367,603,1,2013-12-09,930,1,0,0,0
592679,285,4,2014-01-16,356,1,0,0,0
794415,206,5,2013-07-19,836,1,1,0,0
123793,29,6,2015-04-11,718,1,0,0,0
691871,242,6,2013-10-19,271,1,0,0,1
35655,1091,2,2015-06-30,842,1,1,0,0
361151,495,3,2014-08-20,374,1,1,0,1
212347,498,4,2015-01-22,782,1,0,0,0
99765,531,7,2015-05-03,0,0,0,0,0
9254,335,4,2015-07-23,2084,1,0,0,1
493183,24,2,2014-04-15,979,1,1,0,1
182083,339,3,2015-02-18,695,1,1,0,0
46400,686,6,2015-06-20,287,1,0,0,0
634446,797,2,2013-12-10,311,1,0,0,0
808730,26,6,2013-07-06,489,1,0,0,0
783827,768,1,2013-07-29,1839,1,1,0,1
858571,807,4,2013-05-23,783,1,0,0,0
518458,769,1,2014-03-24,3067,1,0,0,0
717834,560,4,2013-09-26,1431,1,1,0,0
604073,529,1,2014-01-06,982,1,1,0,1
639200,1091,5,2013-12-06,625,1,1,0,0
445545,331,3,2014-05-28,908,1,0,0,0
86467,613,5,2015-05-15,1070,1,0,0,1
332188,524,6,2014-09-20,743,1,0,0,0
818419,795,5,2013-06-28,442,1,0,0,0
466461,62,5,2014-05-09,792,1,1,0,0
127699,590,3,2015-04-08,343,1,0,0,1
442339,470,6,2014-05-31,1920,1,0,0,0
203855,926,5,2015-01-30,644,1,1,0,0
621011,742,7,2013-12-22,0,0,0,0,0
50268,94,2,2015-06-16,743,1,1,0,0
183867,1008,2,2015-02-17,765,1,1,0,0
564853,334,1,2014-02-10,539,1,0,0,0
662364,840,5,2013-11-15,1042,1,0,0,0
368135,1022,3,2014-08-13,731,1,0,0,1
458211,732,6,2014-05-17,614,1,0,0,0
111703,204,3,2015-04-22,495,1,0,0,0
332997,374,5,2014-09-19,843,1,1,0,0
51966,677,1,2015-06-15,780,1,1,0,0
771937,28,4,2013-08-08,604,1,0,0,1
673992,203,1,2013-11-04,977,1,1,0,0
8506,702,5,2015-07-24,313,1,0,0,0
95021,247,4,2015-05-07,730,1,1,0,0
710449,980,4,2013-10-03,0,0,0,a,0
530190,236,4,2014-03-13,742,1,0,0,0
654100,381,5,2013-11-22,998,1,1,0,0
354902,854,3,2014-08-27,597,1,0,0,1
664793,1039,3,2013-11-13,897,1,0,0,0
213826,862,3,2015-01-21,916,1,0,0,0
343547,693,1,2014-09-08,388,1,0,0,0
669358,29,5,2013-11-08,676,1,1,0,0
346119,409,5,2014-09-05,584,1,1,0,1
691027,513,7,2013-10-20,0,0,0,0,0
709914,445,4,2013-10-03,0,0,0,a,0
164709,805,5,2015-03-06,557,1,1,0,0
477686,137,2,2014-04-29,1065,1,1,0,0
667692,593,7,2013-11-10,0,0,0,0,0
245148,421,1,2014-12-22,2046,1,0,0,1
448866,307,7,2014-05-25,0,0,0,0,0
82511,2,1,2015-05-18,747,1,1,0,0
639321,97,4,2013-12-05,1038,1,1,0,0
388349,595,2,2014-07-22,1426,1,0,0,1
392981,546,4,2014-07-17,1777,1,1,0,1
631700,281,4,2013-12-12,558,1,0,0,0
786462,58,5,2013-07-26,443,1,0,0,0
170159,680,7,2015-03-01,0,0,0,0,0
215194,1115,2,2015-01-20,313,1,0,0,0
809418,714,6,2013-07-06,301,1,0,0,0
445119,1020,4,2014-05-29,0,0,0,a,0
662852,213,4,2013-11-14,525,1,0,0,0
736982,753,1,2013-09-09,1144,1,1,0,0
588030,96,1,2014-01-20,810,1,1,0,0
797453,1014,3,2013-07-17,1503,1,1,0,0
235323,59,4,2015-01-01,0,0,0,0,1
230544,855,2,2015-01-06,0,0,1,a,0
763175,186,5,2013-08-16,458,1,1,0,1
315250,393,3,2014-10-08,585,1,1,0,1
693180,436,5,2013-10-18,582,1,0,0,0
424188,159,1,2014-06-16,910,1,1,0,1
468831,202,3,2014-05-07,517,1,1,0,0
658926,747,1,2013-11-18,867,1,1,0,0
351562,221,6,2014-08-30,592,1,0,0,0
528404,680,6,2014-03-15,899,1,0,0,0
707196,1072,7,2013-10-06,0,0,0,0,0
481359,465,6,2014-04-26,559,1,0,0,0
600409,210,4,2014-01-09,335,1,1,0,0
244420,674,2,2014-12-23,1678,1,0,0,1
363214,734,1,2014-08-18,790,1,1,0,1
446083,869,3,2014-05-28,920,1,0,0,0
506584,45,4,2014-04-03,432,1,1,0,0
209801,182,6,2015-01-24,473,1,0,0,0
801918,1019,6,2013-07-13,749,1,0,0,0
479572,908,1,2014-04-28,508,1,1,0,0
669777,448,5,2013-11-08,883,1,1,0,0
274523,889,5,2014-11-21,489,1,0,0,0
803344,215,4,2013-07-11,390,1,0,0,0
197436,82,3,2015-02-04,878,1,1,0,0
539574,700,3,2014-03-05,627,1,1,0,0
703030,251,3,2013-10-09,2487,1,1,0,0
851267,193,3,2013-05-29,896,1,1,0,1
33347,1013,4,2015-07-02,432,1,1,0,1
724886,922,5,2013-09-20,672,1,0,0,0
427370,1111,6,2014-06-14,260,1,0,0,0
323743,484,1,2014-09-29,740,1,1,0,0
702463,799,4,2013-10-10,914,1,1,0,0
858419,655,4,2013-05-23,442,1,0,0,0
490457,643,5,2014-04-18,0,0,1,b,1
555916,317,2,2014-02-18,536,1,1,0,0
329568,752,2,2014-09-23,394,1,0,0,0
11260,111,2,2015-07-21,490,1,0,0,0
852924,735,2,2013-05-28,659,1,1,0,0
128481,257,2,2015-04-07,747,1,0,0,1
128805,581,2,2015-04-07,646,1,0,0,1
248041,527,5,2014-12-19,1368,1,1,0,0
209925,306,6,2015-01-24,318,1,0,0,0
585682,1093,4,2014-01-23,818,1,1,0,0
788882,248,3,2013-07-24,1107,1,0,0,1
401116,220,2,2014-07-08,444,1,0,0,1
418458,4,6,2014-06-21,1265,1,0,0,0
113850,121,1,2015-04-20,520,1,0,0,0
217905,481,6,2015-01-17,555,1,0,0,0
439160,636,2,2014-06-03,828,1,1,0,0
226077,848,6,2015-01-10,719,1,0,0,0
695958,984,3,2013-10-16,777,1,0,0,0
261187,593,5,2014-12-05,1601,1,1,0,0
354098,1007,4,2014-08-28,717,1,0,0,0
719157,768,3,2013-09-25,1214,1,1,0,0
714345,416,7,2013-09-29,0,0,0,0,0
89077,993,3,2015-05-13,807,1,0,0,0
726940,746,3,2013-09-18,323,1,0,0,0
180690,61,4,2015-02-19,603,1,1,0,0
113706,1092,2,2015-04-21,1032,1,0,0,0
450897,108,5,2014-05-23,880,1,1,0,0
319619,28,5,2014-10-03,0,0,1,a,0
727878,569,2,2013-09-17,691,1,0,0,0
66666,882,2,2015-06-02,866,1,1,0,0
567719,970,6,2014-02-08,157,1,0,0,0
618760,721,2,2013-12-24,717,1,0,0,1
206234,1075,3,2015-01-28,1025,1,1,0,0
110945,561,4,2015-04-23,575,1,0,0,0
655630,796,4,2013-11-21,701,1,1,0,0
499752,1018,4,2014-04-10,1257,1,0,0,0
376222,630,1,2014-08-04,1013,1,1,0,1
354507,379,3,2014-08-27,360,1,0,0,1
530467,513,4,2014-03-13,1835,1,0,0,0
689317,1033,2,2013-10-22,1486,1,1,0,0
643147,578,1,2013-12-02,863,1,1,0,0
470737,993,2,2014-05-06,796,1,1,0,0
741974,170,3,2013-09-04,520,1,0,0,0
